,freesound_id,license,name,path,tags,username
108,280881,http://creativecommons.org/publicdomain/zero/1.0/,Akai AX80 - Velo Bass - B6 (95-P8AL.aif),files/280881_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Akai-AX80', 'midi-note-95', 'B6', 'midi-velocity-16']",modularsamples
109,289589,http://creativecommons.org/publicdomain/zero/1.0/,Fender Chroma Polaris - Square Filter - E5 (76E4-S3P8.wav),files/289589_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Fender-Chroma-Polaris', 'midi-note-76', 'E5', 'midi-velocity-30']",modularsamples
110,288154,http://creativecommons.org/publicdomain/zero/1.0/,Fender Chroma Polaris - Pitch Wobble - D#3 (51D#2-BS8P.wav),files/288154_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Fender-Chroma-Polaris', 'midi-note-51', 'DSharp3', 'midi-velocity-45']",modularsamples
111,287528,http://creativecommons.org/publicdomain/zero/1.0/,Fender Chroma Polaris - Moon Beamz - C3 (MoonBeamz-P8W0.aif),files/287528_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Fender-Chroma-Polaris', 'midi-note-48', 'C3']",modularsamples
112,60622,http://creativecommons.org/licenses/by-nc/3.0/,p1.2o2bb12 8 Sinu voice.wav,files/60622_215874-hq.ogg,"['electronic', 'music', 'processed', 'sci-fi', 'strange', 'synth', 'voice']",ERH
113,302295,http://creativecommons.org/publicdomain/zero/1.0/,Roland HS-80 - Vs Pad - E3 (52E2-FU8P.aif),files/302295_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Roland-HS-80', 'midi-note-52', 'E3', 'midi-velocity-46']",modularsamples
114,300162,http://creativecommons.org/publicdomain/zero/1.0/,Oberheim Xpander - Bison - A#5 (Bison-82-127-8P0S.aif),files/300162_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Oberheim-Xpander', 'midi-note-82', 'ASharp5', 'midi-velocity-96']",modularsamples
115,301239,http://creativecommons.org/publicdomain/zero/1.0/,Roland HS-80 - Bored Of Canada - D#6 (87D#5-P8L0.aif),files/301239_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Roland-HS-80', 'midi-note-87', 'DSharp6', 'midi-velocity-12']",modularsamples
116,278597,http://creativecommons.org/publicdomain/zero/1.0/,Akai AX80 - Diplodocus - G4 (68-TA8P.aif),files/278597_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Akai-AX80', 'midi-note-68', 'G4', 'midi-velocity-35']",modularsamples
117,291391,http://creativecommons.org/publicdomain/zero/1.0/,Fender Chroma Polaris - Twang - F5 (78F#4-P8MJ.wav),files/291391_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Fender-Chroma-Polaris', 'midi-note-78', 'F5', 'midi-velocity-63']",modularsamples
118,310306,http://creativecommons.org/publicdomain/zero/1.0/,Roland SH-2 - Filter Vel Bass - F3 (54F#2-U5P8.wav),files/310306_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Roland-SH-2', 'midi-note-54', 'F3', 'midi-velocity-111']",modularsamples
119,310570,http://creativecommons.org/publicdomain/zero/1.0/,Roland SH-2 - Little LFO - E#3 (53F2-P8RY.wav),files/310570_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Roland-SH-2', 'midi-note-53', 'ESharp3']",modularsamples
120,124198,http://creativecommons.org/licenses/by-nc/3.0/,bass_naming+shaming-verse.wav,files/124198_1311538-hq.ogg,"['bass', 'bass-line', 'synthesizer']",andrew_x
121,284400,http://creativecommons.org/publicdomain/zero/1.0/,Elektron Analog Four - MultiArp 110 - C6 (1-8M6P.aif),files/284400_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Elektron-Analog-Four', 'midi-note-84', 'C6', 'midi-velocity-89']",modularsamples
122,303361,http://creativecommons.org/publicdomain/zero/1.0/,Roland Jupiter 4 - Cat Brush - A#4 (Cat Brush-70-127-YV8P.aif),files/303361_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Roland-Jupiter-4', 'midi-note-70', 'ASharp4']",modularsamples
123,302539,http://creativecommons.org/publicdomain/zero/1.0/,Roland Juno 6 - Loops 125bpm - C6 (125 Loops-84-127-8P89.aif),files/302539_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Roland-Juno-6', 'midi-note-84', 'C6']",modularsamples
124,294073,http://creativecommons.org/publicdomain/zero/1.0/,Korg Mono-Poly - Mystery Sound - E#5 (Mystery Sound-77-127-P5C8.aif),files/294073_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Korg-Mono-Poly', 'midi-note-77', 'ESharp5']",modularsamples
